start	end	text
8232780	8234940	Actually, in the back, we have not heard from you.
8234940	8236540	Yeah, sorry.
8236540	8240860	So then, where does, I guess, Hegel's one time student,
8240860	8242420	Sterner fall out?
8242420	8243860	I have no idea.
8243860	8246660	I've never read any Sterner, because it just
8246660	8249460	sounds so insane.
8249460	8252220	Generally, so after Hegel's death,
8252220	8256420	or even during Hegel's life, people
8256420	8258980	divide in their reactions to Hegel
8258980	8261700	between so-called left Hegelians, who
8261700	8264660	think that the true philosophical message of Hegel
8264660	8268260	is revolutionary with respect to traditional religion
8268260	8269780	in the Prussian state.
8269780	8273780	Right Hegelians, who think Hegel is a defender
8273780	8276940	of orthodox Lutheranism, and the Prussian monarchy,
8276940	8278660	and the true view.
8278660	8283100	Central Hegelianism, Hegel was a central Hegelian, namely
8283100	8288340	that the true religious concept of Hegel
8288340	8292700	is not very much like orthodox Lutheranism,
8292700	8295460	but nor is it any kind of atheism,
8295460	8297140	or this Freudian nonsense about how
8297140	8299380	God is the projection of our inferiority complex,
8299380	8301820	or whatever.
8301820	8304460	And the political content of Hegelian philosophy
8304460	8306980	is a constitutional reform of the Prussian monarchy,
8306980	8309900	rather than it's in its absolutist form.
8309900	8312180	But I have not gotten into this.
8312180	8314220	Sterner is one of the big left Hegelians,
8314220	8316220	but I have, to a large extent, not really gotten
8316220	8317300	to the left Hegelianism, because they
8317340	8320140	don't feel like I understand Hegel well enough to get
8320140	8322380	into the left, right, and center Hegelianism.
8322380	8325180	OK, but before we finish today, I
8325180	8329860	want to talk about the end of 110, or actually 110.
8329860	8332900	However, those who set up such assertions in lines
8332900	8334980	with the previous remarks also immediately
8334980	8336860	say the opposite of what they mean,
8336860	8338660	a phenomenon that is perhaps best
8338660	8340340	able to bring them to reflect on the nature
8340340	8341740	of the century with certainty.
8341740	8343980	They speak of the existence of external objects,
8343980	8345660	which, to put it more precisely, can
8345660	8347860	be turned into the actual, absolutely singular,
8347860	8351140	individual, wholly personal, individual things, each of which
8351140	8353020	is absolutely unlike the others.
8353020	8356140	This existence is said to have absolute certainty and truth.
8356140	8358820	They mean this piece of paper on which I am writing,
8358820	8360620	or rather have written this.
8360620	8362900	But they do not say what they mean.
8362900	8366540	They intend to talk about concrete, sensible particulars,
8366540	8368740	but what they really say is universals.
8368740	8371020	However much they actually wanted to say what they
8371020	8373540	knew about this piece of paper, and however much they wanted
8373540	8375940	to say it, still it would be impossible
8375940	8379260	because the sensuous this, which is what is meant,
8379260	8383100	is inaccessible to the language which belongs to consciousness,
8383100	8385540	or to what is in itself universal.
8385540	8388420	In the actual attempt to say it, in itself
8388420	8390500	would therefore rot away.
8390500	8395540	So the singular, an individual, is inaccessible to the language
8395540	8400620	of consciousness because, to refer to this,
8400620	8404500	you need not just a universal, nor do you
8404500	8407660	need just a singular indexical like this.
8407660	8409420	You need both.
8409420	8412420	You need to refer to this pencil.
8412420	8415380	You need to have a conception of the object
8415380	8419020	as an instance of a universal.
8419020	8422020	So the idea is, if you just have this,
8422020	8425180	there's no account of why you're referring to the pencil
8425180	8428820	rather than the parts of the pencil, the eraser, the tip.
8428820	8433020	The only way objects can be available for consciousness
8433020	8438380	is if they are this such, an instance of a universal.
8438380	8442340	Skipping a bit, if nothing is more said of a thing,
8442340	8445820	that it is an actual thing, an external object,
8445820	8449500	that it is only expressed as the most universal of all.
8449500	8453620	And what is therefore expressed is the sameness with everything
8453620	8455700	rather than its distinctiveness.
8455700	8458700	If I say a singular thing, then instead I
8458700	8461260	say something entirely universal about it,
8461260	8463540	for everything is a singular thing.
8463540	8466700	Likewise, this thing is anything one pleases.
8466700	8470460	To characterize it more precisely as this piece of paper,
8470460	8473980	every and each bit of paper is a this, a piece of paper,
8473980	8478220	and I've only spoken, as usual, of the universal.
8478220	8480720	That is to say, I need not just a universal, but something
8480720	8482500	like a Kantian intuition.
8482500	8485100	However, if I wish to lend a helping hand to speech,
8485100	8487780	which itself has the defined nature of immediately inverting
8487780	8490540	the meaning, that of making it to something else,
8490540	8492700	and in that way of not letting the meaning get
8492700	8494220	into words at all.
8494220	8497020	So this is what Hegel loves these plays on language,
8497020	8499420	because he thinks what language shows
8499420	8502620	is this distinction between what consciousness means to say
8502620	8505140	and what it says.
8505140	8507140	Then by pointing out this piece of paper,
8507140	8509660	I thus learn from experience what the truth of sensuous
8509660	8511340	certainty, in fact, is.
8511340	8513500	I point it out as a hearer, which
8513500	8516460	is a hearer of other hearers, for which in its own self
8516460	8519700	is a simple ensemble of many hearers, which is to say,
8519700	8521140	is a universal.
8521140	8524060	In that way, I receive it as it is in truth,
8524060	8527300	and instead of noting what is immediate, I perceive.
8527300	8529740	So now what Hegel is doing is transitioning
8529740	8533820	to the transition from the first object to the second.
8533820	8536260	So that is to say, from the first form of consciousness
8536260	8538340	to the second form of consciousness.
8538340	8541100	The second form of consciousness is the determinant negation
8541180	8544020	of the first form of consciousness.
8544020	8545300	We don't have a new beginning.
8545300	8546580	We don't start from nothing.
8546580	8548500	Nor is the second shape of consciousness just,
8548500	8550220	you don't know it.
8550220	8553780	The second object is the being of the first object
8553780	8555180	for consciousness.
8555180	8558460	So insofar as the first object knew something,
8558460	8560820	the second object is what it knew.
8560820	8565460	So insofar as the first shape of consciousness knew something
8565460	8569820	or intended to know something, it was this.
8569820	8572500	But the reason it couldn't know this
8572500	8576020	is because it didn't put any universals in the shape,
8576020	8578700	in the object of its knowledge.
8578700	8582700	So the resolution of that problem
8582700	8586340	is to recognize that the object of knowledge
8586340	8590100	is a thing that instantiates universals,
8590100	8593940	a thing with properties, of this such.
8593940	8597900	Because once we have that, we have both of this,
8597900	8601380	which is something like a spatio-temporal indexical.
8601380	8604180	It indicates a direction in your environment.
8604180	8606940	But then with the concept, it picks out
8606940	8609940	in the fortunate case which thing in your environment
8609940	8611460	you're referring to.
8611460	8617300	If I say, this book, I'm screwed.
8617300	8620740	If I say, this iPhone, now I'm good to go.
8620740	8622780	And the reason that worked is because I
8622780	8625100	didn't say the iPhone or iPhones.
8625100	8627380	That will refer to all iPhones whatsoever.
8627460	8630620	Nor did I say this, because this doesn't determinately
8630620	8631780	refer to anything.
8631780	8633380	I said, this iPhone.
8633380	8637460	And that only picks out this if this is an iPhone,
8637460	8639380	and not everything else is an iPhone, which
8639380	8641700	means this has to have a universal,
8641700	8643340	has to be an instance of something,
8643340	8646860	and it has to be a universal that other things don't have,
8646860	8648940	not everything else has.
8648940	8651260	Otherwise, it wouldn't pick it up.
8651260	8652260	Yeah?
8652460	8656900	For instance, expressing it as an actual thing
8656900	8660900	and its sameness with everything else,
8660900	8662900	does this, when you speak to the students,
8662900	8664660	be that Schelling position that you
8664660	8666900	emphasize in the practice of managing the 12,000
8666900	8669700	by a computer-socially-centered student?
8669700	8670300	Yes.
8670300	8674060	In an other way, if we want to bring Schelling into that,
8674060	8683740	what he's saying is what sensuous certainty means
8683740	8686300	to know, what it intends to know,
8686300	8688260	is concrete particulars.
8688260	8690620	What it actually says it knows is
8690620	8693860	something as indeterminate as Schelling's note in which
8693860	8695980	all cows are alive.
8695980	8697460	Pure be.
8697460	8705060	Now, that brings in Schelling, but many of you
8705060	8706420	don't know who Schelling is.
8706420	8707380	Don't worry about it.
8707380	8713540	But the first principle of Schelling's philosophy,
8713540	8716780	Hegel thinks is, actually Schelling explicitly says this,
8716780	8720460	is as indeterminate as purity.
8720460	8722900	That's to say, it has no differences or determinacies
8722900	8724100	in it whatsoever.
8724100	8726980	It's completely a cosmos starting point.
8727020	8732420	So what Hegel is saying is that sensuous certainty thinks
8732420	8734740	it's the most concrete empiricist position
8734740	8735620	possible.
8735620	8738900	But what it's actually saying is that what it's conscious of
8738900	8741820	is the most insane Schellingian totally
8741820	8746460	indifferent starting point of all philosophy.
8746460	8750060	So that means that the second shape of consciousness
8750060	8756280	is one in which objects are instances of universals, things
8756280	8758520	with problems.
8758520	8761040	Now, I just want to note that if we
8761040	8766320	look at the table of contents of the phenomenology of spirit,
8766320	8769720	I think this edition has a relatively informative one.
8772720	8777000	We'll just note that the first form of consciousness
8777000	8778800	is sensuous certainty.
8778800	8781960	The second shape of consciousness is perceiving.
8781960	8783880	And the third shape of consciousness
8783880	8786880	is force and the understanding, appearance,
8786880	8789000	and the super sensible world.
8789000	8791920	So if we think of this in Kantian terms,
8791920	8793760	and then the second one is self-consciousness,
8793760	8797320	we're in a certain way building up
8797320	8799440	the capacities of the Kantian mind.
8799440	8804360	There's appearance, perception, and then understanding.
8804360	8806680	Where understanding involves making a distinction
8806680	8812920	between how things appear to you and the super sensible objects
8812920	8814440	that are appearing to you.
8814440	8818320	And then there's aperceptive self-consciousness.
8818320	8820400	Now, that doesn't mean that this is supposed
8820400	8824160	to correspond one-to-one with Kant's taxonomy
8824160	8829200	of the human mind because Hegel thinks of Kant
8829200	8830880	as he thinks of every other philosopher
8830880	8832920	as insufficiently systematic.
8832920	8835880	That's to say, we don't want a one-to-one correspondence
8835880	8838640	with Kant's quote unquote system because Kant's system isn't
8838640	8840280	really systematic.
8840360	8843480	This is the systematic articulation
8843480	8846000	of everything that has to be in spirit in order
8846000	8848320	for spirit to be spirit.
8848320	8851360	But even properly, it maybe isn't that
8851360	8854800	because it's doing that by way of uncovering
8854800	8857480	the internal dialectical failures of all
8857480	8862400	of these other conceptions of what now it is.
8862400	8862880	Yeah.
8862880	8864000	Yeah.
8864000	8867080	I have a question similar to Kantian's one.
8867080	8868760	And it's just about concepts.
8868840	8872240	I feel like in the Cartesian sense,
8872240	8874560	the thoughts in itself themselves
8874560	8877360	are kind of immediate to us.
8877360	8881840	And then with perceptual input, we see new things.
8881840	8885560	And we maybe we can modify all those concepts and so on.
8885560	8887520	It's like backwards.
8887520	8892960	So that is a remark in a different way
8892960	8896720	of doing philosophy, a way of doing philosophy in which we
8896720	8900120	start with what seems plausible to us,
8900120	8902520	and then we reason from there.
8902520	8904000	That's not what Hegel is doing.
8904000	8906320	That's not how the phenomenology works.
8906320	8910160	The phenomenology does not work with any.
8910160	8913480	Our assumptions are supposed to be completely suspended.
8913480	8916760	And it's supposed to unfold from the most immediate,
8916760	8920120	that is to say, indeterminate shape of knowledge possible,
8920120	8922080	everything that knowledge is.
8922080	8925040	So what seems to us plausible isn't,
8925040	8927520	so to speak, argumentatively relevant.
8927520	8934160	And so likewise, what's phenomenologically available
8934160	8938000	to us in Dufcerlian sense also isn't relevant,
8938000	8944600	because that would assume a different conception
8944600	8946520	of what knowledge is, which hasn't been dialectically
8946520	8949440	unfolded yet in phenomenology.
8949440	8950720	Yeah.
8950720	8952600	In the previous lecture, you said
8952600	8955040	that each shape of consciousness
8955040	8959200	has to determine the next shape of consciousness.
8959200	8962080	It seems like pure consciousness has options
8962080	8965840	between sticking to its original claim.
8965840	8967720	I know particulars.
8967720	8970880	Or just going into pure being.
8970880	8972840	How about an issue?
8972840	8974200	It is an issue.
8974200	8976400	The systematic structure of phenomenology
8976400	8980520	requires that there be one and only one successor
8980520	8981800	shape of consciousness.
8981800	8985800	If there's forking paths, then the argument is real.
8985800	8990360	So if we really want to take phenomenology seriously,
8990360	8992400	we have to ask ourselves at every step,
8992400	8995040	is there a potential forking path here?
8995040	8999720	And the move towards pure being is one such forking path.
8999720	9002640	Now, I think Hegel thinks he has a number of reasons
9002640	9006760	to foreclose sensuous certainty of pure being
9006760	9009480	as a possibility, one of which will be relevant when we talk
9009480	9011240	about pure being and logic, is I think
9011240	9015680	he thinks pure being is not a possible object of knowledge
9015680	9017440	because it's so indeterminate.
9017440	9020000	You can't know pure being.
9020000	9022120	What would you know?
9022120	9024680	What did you learn at school today, pure being?
9024680	9025680	Oh, tell me about that.
9025680	9027880	It is.
9027880	9030480	It is just purely.
9030480	9031840	Is there any particular way?
9031840	9032560	Oh, no, no, no.
9032560	9033680	It's not any particular way.
9033680	9034160	It just did.
9037520	9038400	Yes, fine.
9038400	9040120	Each of the arguments Hegel makes,
9040440	9042520	are those supposedly the only arguments that
9042520	9044920	can be made to move from one argument to the next?
9047840	9048920	Good question.
9048920	9051240	I don't think Hegel wants to like,
9051240	9054080	we don't want to read Hegel as having some like,
9054080	9057960	implausible view or like, these words in exactly this order
9057960	9059080	have to be written this way.
9059080	9063400	So like, there has to be some flexibility or plasticity
9063400	9065280	in the order of presentation.
9065280	9068240	Like, did he have to do this whole thing of doing,
9069200	9072800	now is night, and here's the tree, here's the house.
9072800	9074160	I see the tree.
9074160	9076160	I see the house as someone else.
9076160	9077880	Couldn't he have just skipped immediately
9077880	9080160	to the form of sensuous certainty
9080160	9082840	in which there's no essential difference,
9082840	9085120	no difference in essence between subject and object?
9085120	9086680	Probably.
9086680	9091240	But the problems arise from the shape of consciousness itself,
9091240	9095040	and therefore, they cannot be Hegel's invention.
9095040	9097320	So I'll just warn, I mean, one of the reasons
9097320	9099120	I don't love teaching the phenomenology of spirit
9099120	9100120	as the whole book, I actually love
9100120	9103280	teaching sensuous certainty because people get the point.
9103280	9107200	And you can actually kind of philosophically engage with it,
9107200	9108440	pretty straightforwardly.
9108440	9111160	One of the reasons I don't love teaching the whole book is,
9111160	9114560	the further you go in the book, the harder it is to believe
9114560	9116840	all of the transitions are principled.
9116840	9120600	So famously, as a friend of mine, I put it this way,
9120600	9122880	it's more or less impossible to predict
9122880	9125200	what the next shape of consciousness is going to be,
9125240	9127800	which is a sign that there is not, in fact,
9127800	9130640	a principal function that takes you from shape of consciousness
9130640	9133280	n to n plus 1, because then we would just learn the function.
9133280	9134800	Every time I read the phenomenology,
9134800	9136840	I'm a little surprised by what comes next.
9136840	9138120	I'm like, really?
9138120	9139400	Why that?
9139400	9144240	Likewise, it's hard by the end of the book
9144240	9150800	to feel like all of these problems are purely interned.
9150800	9152560	My general sense is, I kind of feel
9152560	9155400	like I have a line on what's going on everything up
9155400	9156440	through reason.
9156440	9158520	And then the transition, once we transition
9158520	9160800	to spirit in the middle of the book,
9160800	9164120	the feeling of arbitrariness in the successor
9164120	9167480	shapes of consciousness and the problems that arise
9167480	9170920	starts to just kind of grow exponentially.
9170920	9174840	So after we get to reason, we get to spirit.
9174840	9178000	And the first shape of spirit is this shape of spirit
9178000	9187160	in which somehow your family is in touch
9187160	9191440	with the gods of the underworld.
9191440	9193520	But then in your public life, you're
9193520	9198360	like a good patriotic Greek citizen.
9198360	9201440	So it's just like, what?
9201440	9203240	Why are we talking about antigone?
9203240	9206680	It's just very hard for me to really be convinced
9206680	9208840	about every transition.
9208840	9211680	I'm not a super phenomenology optimist.
9211680	9213800	Just to make sure I got this, however,
9213800	9218280	the paradox of sense certainty is not
9218280	9221440	being able to say what it means or the contradiction to what
9221440	9224920	it means when it says, are the rocks on which sense certainty
9224920	9230080	as a shape of knowing, for example.
9230080	9233280	And that's what causes the despair, is it,
9233280	9236040	that lifts us up to the next?
9236040	9236540	Exactly.
9236540	9238280	Up to the next state.
9238280	9244320	And that's an example of an internal self-contradiction.
9244320	9246800	Or imminent, yeah.
9246800	9251800	Could not the advocate of sense certainty
9251800	9257480	say that contradiction is not part of its bag
9257480	9260040	and that therefore what's being advanced against it
9260040	9261800	is actually an external criteria?
9261800	9262680	Good.
9262680	9265440	Gets to a fundamental issue in Hegel's philosophy.
9265520	9269160	Why do we have to care about contradictions?
9269160	9273720	Foundational, if we just read the way the book works,
9273720	9280280	it seems absolutely foundational that contradictions are death.
9280280	9282400	That means you get a contradiction,
9282400	9284000	you have to overcome it.
9284000	9288840	Sense to a certainty cannot just rest content.
9288840	9291440	Just be like, yep, I know this object.
9291440	9293280	That object is not knowable.
9293280	9295040	What's the problem?
9295840	9300560	Now, this will be more relevant in the science of logic.
9300560	9303920	But Hegel's, both the phenomenology and the science
9303920	9306640	of logic, mostly explicitly, I kind of think actually
9306640	9308440	the entire encyclopedia, the entire system,
9308440	9313040	depends on uncovering and reconciling contradictions.
9313040	9315840	Now, that's true, as you just brought out,
9315840	9318520	from the word one of the phenomenology.
9318520	9322440	It will also be true from word one of the science of logic.
9322440	9325760	Now, no justification is given to us.
9325760	9328960	So that means it's internal, it's foundational for Hegel,
9328960	9331600	that you cannot just rest content with a contradiction.
9331600	9334120	You have to move beyond.
9334120	9338520	Now, that means that a certain kind of attitude
9338520	9340680	towards the principle of contradiction
9340680	9344600	is built into the way the whole philosophical system works.
9344600	9347400	One view about contradictions is that contradictions cannot even
9347400	9349720	be thought.
9349720	9353480	You can say P and not P, but you haven't thought anything.
9353480	9357320	Kant can be read as saying that.
9357320	9360560	Another view is that you just shouldn't
9360560	9363000	believe contradictions, you shouldn't think of them.
9363000	9365320	You can, but you shouldn't give them.
9365320	9367680	Kant can also be read that way.
9367680	9371720	The problem with the don't do it is, OK,
9371720	9374360	I do a lot of things I shouldn't do.
9374360	9377600	What's so bad about contradicting myself?
9377600	9379320	What I say won't be true, but I also
9379320	9382560	say a lot of things aren't true.
9382560	9385840	The problem with that you can't think it is, well,
9385840	9388520	it does seem like we think contradictions all the time.
9388520	9390400	You can reason with them.
9390400	9394520	So now Hegel definitely is not a you cannot think a contradiction
9394520	9398560	person, because the logic is just full of contradictions.
9398560	9400480	And it's all thinking.
9400480	9405080	But nor is he merely a don't do it, because that's too weak.
9405080	9410200	And the logic is not built on, oh, you should keep doing this.
9410200	9413800	The forward movement of the phenomenology and the logic
9413800	9415600	are not a normative one.
9415600	9419760	You're a bad person if you don't keep reading.
9419760	9423720	So he seems to have a third view, which is contradictions
9423720	9430480	are thinkable, but thought as such must strive to resolve.
9430480	9433640	It cannot rest content with a contradiction.
9433640	9437640	It has to try to go beyond the contradiction.
9437640	9441600	And the reason this is relevant is because there
9441600	9445480	are people who read, so we'll talk about this when we get
9445480	9447600	to the logic, there are people who
9447600	9449560	think there are true contradictions.
9449560	9452200	They're called dialytheists, because they
9452200	9459080	think something can be both true and false.
9459600	9463920	That can be true, that p is both true and false.
9463920	9467840	And Hegel is one of their main historical supports.
9467840	9470600	You can read Hegel as a dialytheist,
9470600	9474360	because he says dialytheist friendly things all the time.
9474360	9478160	The problem is if Hegel thinks that contradictions are true,
9478160	9482160	when we get to contradictions, why do we have to move beyond them?
9482160	9484560	The problem with the dialytheist is
9484560	9488200	they don't have a sufficient, for Hegel,
9488200	9490360	a sufficiently strong justification of why we,
9490360	9492560	when we get to a contradiction, we don't just go, oh,
9492560	9494800	interesting fact, contradiction.
9494800	9498480	What they will say is you want to minimize contradictions,
9498480	9501480	because the more contradictions you have,
9501480	9503280	the more messed up your logic is.
9503280	9505640	So the basic idea of dialytheist logic
9505640	9508440	is you can have a non-trivial logic that
9508440	9509840	has true contradictions in it.
9509840	9511440	You just have various logical methods
9511440	9513520	of constraining, localizing the contradictions.
9513520	9515600	So there's a contradictory subject matter here,
9515600	9516920	but as long as you're sufficiently far away
9517000	9519400	from that subject matter, you don't have to contradict yourself.
9519400	9523040	But the problem is that involves a basically pragmatic approach
9523040	9526080	to logic, which is totally acceptable in contemporary
9526080	9528320	philosophy, but it's totally an alphabet of Hegel's whole way
9528320	9529440	of doing philosophy.
9529440	9531800	What we're trying to do in hand-making philosophy
9531800	9536400	is not like, find the best overall plausible view
9536400	9538600	compatible with our starting positions.
9538600	9539240	No.
9539240	9541080	We're trying to totally systematically
9541080	9544520	from a completely indeterminate presuppositionless starting
9544520	9546520	point unfold all the philosophy.
9546520	9548680	So we need a more systematic explanation
9548680	9551600	of why, when we get to a contradiction,
9551600	9553680	we're not just happy with that.
9553680	9557320	And I mean, this is a very huge topic in Hegel.
9557320	9558880	It will occupy us at various points
9558880	9560120	over the course of the semester.
9560120	9562320	I think it's just internal that Hegel's conception
9562320	9566480	is that thinking strives to overcome a contradiction,
9566480	9568680	and thinking is not in agreement with itself.
9568680	9573720	It's not fully thinking, except insofar as it
9573720	9576760	overcomes contradiction.
9576760	9577640	OK.
9577640	9583440	I think that is going to be it for today.
9583440	9585320	I'll set some reading notes for next week.
9585320	9587320	There's a lot of reading on the syllabus for next week.
9587320	9589560	It'll take me two weeks to get through all of it,
9589560	9594880	try to read absolute knowing, and then experience gratitude.
9598280	9600280	We're not reading the whole phenomenology.
9603720	9604220	Yeah.
9604220	9605200	We'll go back.
9605200	9606200	We'll go back.
9606200	9608680	We'll read the whole phenomenology.
9608680	9609160	Yeah.
9609160	9610140	I think it's good.
9610140	9610640	Yeah.
9610640	9611140	Yeah.
9611140	9612140	I think it's good.
9612140	9612640	Yeah.
9612640	9613140	It's good.
9613140	9613640	Yeah.
9613640	9614140	It's good.
9614140	9614640	It's good.
9614640	9615120	It's good.
9615120	9615620	It's good.
9615620	9616120	Yeah, yeah, yeah.
9616120	9616620	Yeah.
9616620	9617120	Yeah.
9617120	9617620	Yeah.
9617620	9618120	Yeah.
9618120	9618620	Yes.
9618620	9619120	Thank you.
9619120	9621120	Thank you for showing questions.
9621120	9622120	Oh, OK.
9622120	9624120	One, two, three.
9624120	9624620	OK.
9624620	9626620	Mr. Brown said that it's OK.
9626620	9627120	OK.
9627120	9627620	Thank you.
9627620	9628620	It's not that it's OK.
9628620	9629120	It's OK.
9629120	9629620	Yeah.
9629620	9630120	It's OK.
9630120	9631620	Yes.
9631620	9633120	It's not really about politics anymore.
9634020	9636020	It's about transformation.
9636020	9636520	It's about transformation.
9636520	9637020	Yeah.
9637020	9637520	Yeah.
9637520	9639520	We'll just do it on the conference.
9639520	9640520	There you go.
9640520	9642020	There you go.
9642020	9642520	Yeah.
9642520	9643020	Good.
9643020	9643520	Thank you.
9643520	9644040	Thank you.
9644040	9644520	Thank you.
9644520	9646020	We have your photos of it.
9646020	9646520	OK.
9646520	9647020	Thank you.
9647020	9647520	Thank you.
9647520	9648020	Thank you.
9648020	9648520	Thank you.
9648520	9649020	OK.
9649020	9650020	You're out of the park.
9650020	9652020	No, we're not in the park.
9652020	9655020	Oh, my family's not here.
9655020	9655520	Hello.
9655520	9656020	Hello.
9656020	9656520	Hello.
9656520	9657020	Hello.
9657020	9657520	Hello.
9657520	9658020	Hello.
9658020	9660020	Hello.
9660020	9660520	Hello.
9660520	9661020	Hello.
9661020	9661520	Hello.
9661520	9662020	Hello.
9662020	9662520	Hello.
9662520	9663020	Hello.
